Val_A,Val_B,Val_Bprime,EN_A,EN_B,EN_Bprime,Shannon_A,Shannon_B,Shannon_Bprime,Tolerance_Factor,Octahedral_Mismatch,EN_avg,EN_diff,Val_avg,Formation Energy (eV/atom),Energy Above Hull (eV),Band Gap (eV),Total Magnetization (Î¼B),Material ID,3D_Volume_Per_Atom,3D_Density,3D_Crystal_Symmetry
2,8,6,1.0,1.83,2.16,1.155,0.6216666666666666,0.58,0.9029526823622548,0.0208246563827614,1.995,0.33,7.0,-2.712180774,0.023970996249999,1.21859999999999,14.0000305,mp-1044000,12.626269762845677,5.61258196750145,7.0
2,8,10,1.0,1.83,1.91,1.155,0.6216666666666666,0.5714285714285715,0.9048909267456264,0.02516248284471,1.87,0.0799999999999998,9.0,-2.352552896,0.0,0.0,10.0129448,mp-1043874,11.522620477138805,5.613395899625597,7.0
2,8,10,1.0,1.83,1.91,1.155,0.6216666666666666,0.5714285714285715,0.9048909267456264,0.02516248284471,1.87,0.0799999999999998,9.0,-2.348544327,0.004008568999999,0.357999999999999,10.0002619,mp-1638745,11.561666083014893,5.594438558845341,1.0
2,8,6,1.0,1.83,1.7,1.155,0.6216666666666666,0.562,0.9070326292144222,0.0299556522316346,1.765,0.1300000000000001,7.0,-2.7854485645,0.037199050749997,0.220399999999999,2.0002215,mp-1044027,12.993233061216703,6.5774324220087905,1.0
2,8,6,1.0,1.83,1.7,1.155,0.6216666666666666,0.562,0.9070326292144222,0.0299556522316346,1.765,0.1300000000000001,7.0,-2.78816411,0.034483505249998,2.471,0.001670799999999,mp-1638691,13.027474360234928,6.560144356486158,1.0
2,6,7,1.0,1.66,1.55,1.155,0.521,0.586,0.924831238944292,0.0332736114495655,1.605,0.1099999999999998,6.5,-2.8557681932931,0.106913039966663,0.0,6.5e-06,mp-1049271,11.553806091474751,5.488954357158077,7.0
2,8,7,1.0,1.83,1.55,1.155,0.6216666666666666,0.586,0.9016008443620231,0.0177992181563008,1.69,0.28,7.5,-2.6976986797931,0.057458161166655,1.07569999999999,3.9e-06,mp-40066,11.661613987750519,5.493016595908859,7.0
2,8,7,1.0,1.83,1.55,1.155,0.6216666666666666,0.586,0.9016008443620231,0.0177992181563008,1.69,0.28,7.5,-2.6905718437931,0.064584997166653,1.4781,3.9943381,mp-41963,11.659654037587705,5.493939954246661,7.0
2,7,6,1.0,1.55,2.16,1.155,0.586,0.58,0.911073033427838,0.0030257186066435,1.855,0.6100000000000001,6.5,-2.8261777087931,0.063149547641668,1.3872,7.9999727,mp-684705,13.074039545094882,5.40883866250521,7.0
2,7,5,1.0,1.55,1.6,1.155,0.586,0.677142857142857,0.8892908218212245,0.0448632304117824,1.5750000000000002,0.05,6.0,-3.2073120405431,0.007620192874997,2.4089,0.0,mp-1227173,13.242378182052581,5.302040551051733,7.0
2,7,5,1.0,1.55,1.6,1.155,0.586,0.677142857142857,0.8892908218212245,0.0448632304117824,1.5750000000000002,0.05,6.0,-3.1625631067931,0.052369126624997,2.44389999999999,10.0000037,mp-694885,14.188332918930584,4.9485465639114405,7.0
2,5,9,1.0,1.6,1.88,1.155,0.677142857142857,0.6255555555555555,0.8807168568457358,0.025147986214382,1.74,0.2799999999999998,7.0,-3.053297722,0.009486787375001,0.713499999999999,4.06e-05,mp-1227224,12.766441266725641,5.551667445841252,1.0
2,6,5,1.0,1.66,1.5,1.155,0.521,0.6940000000000001,0.8999540848295219,0.0861768368188409,1.58,0.1599999999999999,5.5,-3.29182253648333,0.035145320874999,2.10459999999999,5e-07,mp-1040806,13.247771022010443,6.3665608015110875,7.0
2,8,5,1.0,1.83,1.5,1.155,0.6216666666666666,0.6940000000000001,0.877941763332387,0.0351502389073539,1.665,0.33,6.5,-3.21720305373333,0.0,1.89719999999999,8.0000221,mp-1043970,12.986158573611002,6.544034103437891,1.0
2,6,4,1.0,1.66,1.54,1.155,0.521,0.6341666666666667,0.913568492833326,0.0572247271212045,1.6,0.1199999999999998,5.0,-3.37671719458333,0.006414756125,2.68769999999999,2e-06,mp-39159,11.870125037639742,5.243764445793687,7.0
2,8,4,1.0,1.83,1.54,1.155,0.6216666666666666,0.6341666666666667,0.8908935238800106,0.0061639613694692,1.685,0.29,6.0,-3.20054750483333,0.00395897575,0.0,1e-06,mp-1043825,12.003887582596931,5.238574927418067,7.0
2,7,4,1.0,1.55,1.54,1.155,0.586,0.6341666666666667,0.8987974753763524,0.0239625222715663,1.545,0.01,5.5,-3.26121205637643,0.088569546619055,0.2488,0.0,mp-40866,12.069246156458092,5.197728200037143,7.0
2,6,5,1.0,1.66,1.63,1.155,0.521,0.576875,0.9269962865798124,0.0286694673232623,1.645,0.03,5.5,-3.06073793449999,0.012913291580348,1.5655,3.9962311,mp-1048855,11.791066170802806,5.322222050761969,7.0
2,8,5,1.0,1.83,1.63,1.155,0.6216666666666666,0.576875,0.9036583714275724,0.022404001447659,1.73,0.2000000000000001,6.5,-2.888186702,0.012774371857144,0.0,10.0000008,mp-1043924,11.944500683787785,5.307362688213574,7.0
2,8,5,1.0,1.83,1.63,1.155,0.6216666666666666,0.576875,0.9036583714275724,0.022404001447659,1.73,0.2000000000000001,6.5,-2.7651151875,0.135845886357143,1.0776,6.0000195,mp-1227087,11.926990790135315,5.315154373298346,216.0
2,8,5,1.0,1.83,1.63,1.155,0.6216666666666666,0.576875,0.9036583714275724,0.022404001447659,1.73,0.2000000000000001,6.5,-2.87007376883333,0.030887305023812,0.1109,18.0006479,mp-684837,11.86993568824341,5.340702672994702,1.0
2,8,7,1.0,1.83,1.55,1.155,0.6216666666666666,0.586,0.9016008443620231,0.0177992181563008,1.69,0.28,7.5,-2.0965567557931,0.014174021791656,0.704899999999999,15.9977427,mp-1227209,11.629106366665068,6.508982950612302,7.0
2,7,9,1.0,1.55,2.2,1.155,0.586,0.625,0.9008515708275396,0.0194465220546265,1.875,0.6500000000000001,8.0,-1.76091609532567,0.08423449462963,0.0,4.4633784,mp-1342876,11.65781493017625,6.065244355105338,7.0
2,7,6,1.0,1.55,1.7,1.155,0.586,0.562,0.915226861846234,0.012158054705087,1.625,0.1499999999999999,6.5,-2.313512528659,0.111371464351847,0.855699999999999,8.3e-06,mp-1290713,12.078138291437966,5.726205617521342,7.0
2,8,4,1.0,1.83,1.3,1.155,0.6216666666666666,0.72,0.8724303381801499,0.0474849094338102,1.565,0.53,6.0,-3.11856206874999,0.180109948,2.0833,5.0000007,mp-1519219,12.90757223768399,6.620910120335031,216.0
2,4,4,1.0,1.3,1.54,1.155,0.72,0.6341666666666667,0.8698051716669609,0.041323971895852,1.42,0.24,4.0,-3.52450232808333,0.19043320675,0.0,0.003676,mp-1521542,12.923837582593361,6.510070793645032,216.0
2,7,4,1.0,1.55,1.54,1.155,0.586,0.6341666666666667,0.8987974753763524,0.0239625222715663,1.545,0.01,5.5,-3.08497643187643,0.174806552749999,0.0,3.66e-05,mp-41742,11.884980878783526,5.352874641130271,7.0
2,6,4,1.0,1.66,1.33,1.155,0.521,0.7466666666666667,0.8883018070819494,0.1109563221612933,1.495,0.3299999999999998,5.0,-3.20695342975,0.199055479000001,2.4074,3.0000005,mp-1522086,12.95516269818086,5.428715344982825,216.0
2,8,4,1.0,1.83,1.54,1.155,0.6216666666666666,0.6341666666666667,0.8908935238800106,0.0061639613694692,1.685,0.29,6.0,-3.12357412141666,0.019325853499998,1.3812,15.9990178,mp-1200872,10.935961027595487,4.367789056694328,137.0
2,7,4,1.0,1.55,1.54,1.155,0.586,0.6341666666666667,0.8987974753763524,0.0239625222715663,1.545,0.01,5.5,-3.23747311970977,0.017872486999987,1.57999999999999,19.9994819,mp-1194928,11.13131726932551,4.277604018246368,105.0
2,5,4,1.0,1.6,1.54,1.155,0.677142857142857,0.6341666666666667,0.8788722011064395,0.0209063269045539,1.57,0.06,4.5,-2.86222059899999,0.179617786326392,0.0,4.7e-06,mp-1520239,12.82855660393366,5.069754530681951,216.0
2,4,5,1.0,1.33,1.6,1.155,0.7466666666666667,0.677142857142857,0.8554636827928122,0.0329199548885835,1.465,0.27,4.5,-2.92802271066666,0.195873470513893,0.5202,0.0,mp-1517467,14.088089322211697,5.127539338647408,216.0
2,9,9,1.0,1.88,2.2,1.155,0.6255555555555555,0.625,0.8920543370022032,0.0002743107939943,2.04,0.3200000000000003,9.0,-2.12642163525,0.0,0.0,5.0487675,mp-1287594,11.801970581321115,6.012154058165532,1.0
2,9,9,1.0,1.88,2.2,1.155,0.6255555555555555,0.625,0.8920543370022032,0.0002743107939943,2.04,0.3200000000000003,9.0,-2.09678702925,0.029634606000013,0.0,2.22924,mp-1310548,11.486122962253335,6.177477427154414,1.0
2,9,9,1.0,1.88,2.28,1.155,0.6255555555555555,0.605,0.896480795461309,0.0101998621589635,2.08,0.3999999999999999,9.0,-1.9179904905,0.149276850833322,0.074599999999999,3.9994028,mp-1378169,13.1845694121549,4.256850570160716,5.0
2,9,6,1.0,1.88,1.7,1.155,0.6255555555555555,0.562,0.9061480398806266,0.0318769504967179,1.79,0.1799999999999999,7.5,-2.5920701,0.024863830999991,0.0,0.0022291,mp-1045281,12.325899504067113,5.643744841814745,1.0
2,9,6,1.0,1.88,1.7,1.155,0.6255555555555555,0.562,0.9061480398806266,0.0318769504967179,1.79,0.1799999999999999,7.5,-2.49281580799999,0.124118122999992,1.49299999999999,3.0007263,mp-1398590,12.6539287939817,5.4974413780399125,8.0
2,9,6,1.0,1.88,1.7,1.155,0.6255555555555555,0.562,0.9061480398806266,0.0318769504967179,1.79,0.1799999999999999,7.5,-2.61693393099999,0.0,1.2029,6.0001157,mp-19161,12.11106840200257,5.743855904182922,14.0
2,9,6,1.0,2.2,1.66,1.155,0.625,0.521,0.9156907375996642,0.0527116066636028,1.93,0.5400000000000003,7.5,-2.40174064049999,0.0,0.0,2.0272945,mp-1367307,11.554616174778111,6.041164201540384,14.0
2,6,6,1.0,1.7,1.66,1.155,0.562,0.521,0.9305474248125842,0.0211176924949175,1.68,0.04,6.0,-2.768614624,0.034184157694442,1.69519999999999,1.99933199999999,mp-1045238,12.04529532156618,5.679586775849965,1.0
2,6,6,1.0,1.7,1.66,1.155,0.562,0.521,0.9305474248125842,0.0211176924949175,1.68,0.04,6.0,-2.7694489315,0.033349850194442,1.8837,1.45e-05,mp-1272359,12.037712166124415,5.683164630908459,2.0
2,6,6,1.0,1.7,1.66,1.155,0.562,0.521,0.9305474248125842,0.0211176924949175,1.68,0.04,6.0,-2.78768432349999,0.015114458194442,1.7595,3.9998085,mp-1282800,11.941086788228393,5.729151896543961,14.0
2,6,6,1.0,1.7,1.66,1.155,0.562,0.521,0.9305474248125842,0.0211176924949175,1.68,0.04,6.0,-2.76834286299999,0.034455918694442,1.6023,2.0041526,mp-1445093,12.073693330763463,5.666228066706145,1.0
2,8,9,1.0,1.83,2.2,1.155,0.6216666666666666,0.625,0.8929116105273038,0.0016474464571759,2.015,0.3700000000000001,8.5,-2.24188327125,0.0,0.0,7.9770048,mp-1306506,11.745117165518018,5.997595212302743,14.0
2,8,6,1.0,1.83,2.16,1.155,0.6216666666666666,0.58,0.9029526823622548,0.0208246563827614,1.995,0.33,7.0,-2.54806293299999,0.003955293000005,1.1193,11.9991657,mp-18783,11.958144012651072,4.55382427476988,14.0
2,7,8,1.0,1.9,1.83,1.155,0.534,0.6216666666666666,0.9134530169136528,0.0443245976012515,1.865,0.0699999999999998,7.5,-2.55467773025,0.0,0.0,11.9999981,mp-31763,11.486449701289557,6.04577361198285,14.0
2,8,6,1.0,1.83,1.7,1.155,0.6216666666666666,0.562,0.9070326292144222,0.0299556522316346,1.765,0.1300000000000001,7.0,-2.65016495749999,0.0223446715,3.26309999999999,0.000117799999999,mp-1048318,12.614454742308997,5.473992044238918,1.0
2,8,6,1.0,1.83,1.7,1.155,0.6216666666666666,0.562,0.9070326292144222,0.0299556522316346,1.765,0.1300000000000001,7.0,-2.672509629,0.0,3.0012,8.0009437,mp-1275487,12.325149793836086,5.602481597127895,14.0
2,8,6,1.0,1.83,1.7,1.155,0.6216666666666666,0.562,0.9070326292144222,0.0299556522316346,1.765,0.1300000000000001,7.0,-2.486460758,0.186048871,0.0,4.0000202,mp-19059,12.424134505449587,5.557845890313195,225.0
2,8,6,1.0,1.83,1.7,1.155,0.6216666666666666,0.562,0.9070326292144222,0.0299556522316346,1.765,0.1300000000000001,7.0,-2.54678106799999,0.125728561,2.7594,4.0000248,mp-19864,12.794949812729289,5.396771844553409,44.0
2,8,6,1.0,1.83,1.7,1.155,0.6216666666666666,0.562,0.9070326292144222,0.0299556522316346,1.765,0.1300000000000001,7.0,-2.485544567,0.186965062,2.5738,4.0002187,mp-619611,12.49924768175076,5.524446483497427,166.0
2,8,6,1.0,1.83,1.7,1.155,0.6216666666666666,0.562,0.9070326292144222,0.0299556522316346,1.765,0.1300000000000001,7.0,-2.50112905749999,0.1713805715,1.875,12.0000017,mp-623098,12.490245869252615,5.528427992902529,25.0
2,5,4,1.0,1.6,1.3,1.155,0.677142857142857,0.72,0.8608988956610052,0.0204220558105546,1.4500000000000002,0.3,4.5,-3.332170996,0.186267606374993,0.0,0.029183999999999,mp-1523252,13.555481313555427,5.482448149549014,225.0
2,4,4,1.0,1.3,1.54,1.155,0.72,0.6341666666666667,0.8698051716669609,0.041323971895852,1.42,0.24,4.0,-3.57240327933333,0.116109330750001,2.4866,0.0,mp-1516534,12.749149285933758,5.242566145530821,225.0
2,4,4,1.0,1.33,1.3,1.155,0.7466666666666667,0.72,0.8468708556247503,0.0124999999941404,1.315,0.03,4.0,-3.57214105499999,0.173415511250002,3.4088,0.0,mp-1522139,14.118504516340565,5.244029747356089,225.0
2,9,9,1.0,2.28,2.2,1.155,0.605,0.625,0.8966043798003146,0.0099255583077292,2.24,0.0799999999999996,9.0,-2.10618437699999,0.0,0.0,2.0008454,mp-1227404,11.293544878215041,6.929360020173331,12.0
2,9,6,1.0,2.2,1.7,1.155,0.625,0.562,0.9062743041338328,0.0316027087877588,1.95,0.5000000000000002,7.5,-2.39178485199999,0.155703282250001,1.1277,2.0000085,mp-1369951,12.169812667743457,7.534752653632232,14.0
2,7,9,1.0,1.55,2.2,1.155,0.586,0.625,0.9008515708275396,0.0194465220546265,1.875,0.6500000000000001,8.0,-2.2980209892931,0.020710273166668,0.0,8.3378266,mp-39440,11.971153883533136,5.87176940022549,14.0
2,5,7,1.0,1.6,1.55,1.155,0.677142857142857,0.586,0.8892908218212245,0.0448632304117824,1.5750000000000002,0.05,6.0,-3.0011409197931,0.013132983374999,0.0,5.29999999999999e-06,mp-1227519,12.129050971342433,4.435708839790534,14.0
2,7,10,1.0,1.55,1.91,1.155,0.586,0.5714285714285715,0.9130463343442388,0.0073640892317124,1.73,0.3599999999999999,8.5,-1.9918063322931,0.188666540791666,0.0,9.9965697,mp-1326305,12.858889140483814,3.742138149783073,5.0
2,7,7,1.0,1.9,1.55,1.155,0.534,0.586,0.9217641965713484,0.0265306122313618,1.725,0.3499999999999998,7.0,-2.6559970390431,0.000765378702379,0.1472,15.2418359,mp-1106155,11.763705471827445,5.890479937996522,14.0
2,7,8,1.0,1.55,2.2,1.155,0.586,0.521,0.924831238944292,0.0332736114495655,1.875,0.6500000000000001,7.5,-2.3941978387931,0.0,0.0,2.1036916,mp-1227575,11.789393497731115,4.678488305428963,14.0
2,7,6,1.0,1.55,1.7,1.155,0.586,0.562,0.915226861846234,0.012158054705087,1.625,0.1499999999999999,6.5,-2.7569592952931,0.020584987000058,2.6496,1e-06,mp-1045241,12.91833525785324,5.333568149874444,1.0
2,7,6,1.0,1.55,1.7,1.155,0.586,0.562,0.915226861846234,0.012158054705087,1.625,0.1499999999999999,6.5,-2.7553590757931,0.022185206500058,2.5151,5.0002154,mp-1391233,12.908458559015063,5.337649043507744,1.0
2,7,6,1.0,1.55,1.7,1.155,0.586,0.562,0.915226861846234,0.012158054705087,1.625,0.1499999999999999,6.5,-2.7775442822931,0.0,2.1817,0.0,mp-19108,12.546597937274633,5.491593962375167,14.0
2,6,6,1.0,1.7,2.16,1.155,0.562,0.58,0.9166199012092746,0.0091324200866908,1.93,0.4600000000000002,6.0,-2.63737325399999,0.024651902499998,1.9254,4.0000026,mp-1047241,12.945109734646664,5.8484908857910565,2.0
2,6,6,1.0,1.7,2.16,1.155,0.562,0.58,0.9166199012092746,0.0091324200866908,1.93,0.4600000000000002,6.0,-2.661461421,0.000563735499998,1.55059999999999,7.9999718,mp-1347979,12.736444286091908,5.944308678154394,14.0
2,5,6,1.0,1.6,1.66,1.155,0.677142857142857,0.521,0.9037485101688696,0.0781076928183261,1.63,0.0599999999999998,5.5,-3.11584376349999,0.0,2.7637,2.8e-06,mp-1214115,11.94162620293103,4.464418517610012,14.0
2,5,8,1.0,1.6,1.83,1.155,0.677142857142857,0.6216666666666666,0.8815524677658745,0.0270694161935879,1.715,0.2299999999999999,6.5,-2.94169549199999,0.0,2.08709999999999,0.0,mp-1214121,12.095821897104319,4.46034527392426,14.0
2,10,9,1.0,1.91,2.2,1.155,0.5714285714285715,0.625,0.9041361770899842,0.0268096514611139,2.055,0.2900000000000002,9.5,-2.094400157,0.0,0.0,5.4432862,mp-1047142,11.816251340301108,6.001518111447831,14.0
2,10,6,1.0,1.91,1.7,1.155,0.5714285714285715,0.562,0.9186173296269686,0.0047940727803038,1.805,0.2099999999999999,8.0,-2.50167008399999,0.106510789000001,0.5975,1.9999969,mp-1397424,12.354804632623164,5.627317866817707,5.0
2,10,6,1.0,1.91,1.7,1.155,0.5714285714285715,0.562,0.9186173296269686,0.0047940727803038,1.805,0.2099999999999999,8.0,-2.608180873,0.0,2.933,0.0,mp-19114,11.991527552407973,5.797794530042302,14.0
2,10,6,1.0,1.91,1.7,1.155,0.5714285714285715,0.562,0.9186173296269686,0.0047940727803038,1.805,0.2099999999999999,8.0,-2.50652113299999,0.101659740000001,1.50129999999999,4.0002619,mp-556384,14.438266711226087,4.815288028731708,14.0
2,9,5,1.0,1.88,1.5,1.155,0.6255555555555555,0.6940000000000001,0.8771129802461293,0.0332290430305824,1.69,0.3799999999999999,7.0,-2.88907456023333,0.037270560114286,0.361199999999999,7.99913169999999,mp-1377373,11.967750152288794,5.772512213450003,11.0
2,5,6,1.0,1.5,1.66,1.155,0.6940000000000001,0.521,0.8999540848295219,0.0861768368188409,1.58,0.1599999999999999,5.5,-3.23331910423333,0.0,2.7922,3.9e-06,mp-1214103,11.927720101117433,5.695309046362524,14.0
2,5,6,1.0,1.5,1.66,1.155,0.6940000000000001,0.521,0.8999540848295219,0.0861768368188409,1.58,0.1599999999999999,5.5,-3.21016376548333,0.023155338749967,2.63519999999999,0.0,mp-1345721,11.959801828241519,5.680031589985172,11.0
2,8,5,1.0,1.83,1.5,1.155,0.6216666666666666,0.6940000000000001,0.877941763332387,0.0351502389073539,1.665,0.33,6.5,-3.03563844373333,0.005046326249999,1.2064,10.0000289,mp-1341944,12.105587342798927,5.664423801576285,11.0
2,5,7,1.0,1.5,1.55,1.155,0.6940000000000001,0.586,0.8856165810320602,0.0529411764446367,1.525,0.05,6.0,-3.11306568052643,0.008585782196426,0.0,8.5e-06,mp-558810,12.190595704759534,5.612570157566,11.0
2,5,6,1.0,1.5,2.16,1.155,0.6940000000000001,0.58,0.8869208764381349,0.0559646538753241,1.83,0.6600000000000001,5.5,-3.08376108273333,0.0,1.4283,6.0035494,mp-1366540,12.759468572783703,5.895943709905862,11.0
2,5,10,1.0,1.5,1.91,1.155,0.6940000000000001,0.5714285714285715,0.8887908340095657,0.0602993885429687,1.705,0.4099999999999999,7.5,-2.77180654573333,0.086347068833335,0.0,5.9979182,mp-1367927,11.874598896127656,5.8144418711707,11.0
2,5,4,1.0,1.5,1.54,1.155,0.6940000000000001,0.6341666666666667,0.8752833745307649,0.0289878476988228,1.52,0.04,4.5,-3.44584108006666,0.004500878789054,0.0,0.051590699999999,mp-1373655,12.072127880202867,5.570384912646935,11.0
2,5,5,1.0,1.5,1.63,1.155,0.6940000000000001,0.576875,0.887601719681395,0.057542911507947,1.565,0.1299999999999999,5.0,-3.25461470673333,0.0,0.431499999999999,4.0166216,mp-1373426,12.08551657359359,5.606457227671371,11.0
2,5,6,1.0,1.5,1.7,1.155,0.6940000000000001,0.562,0.8908569158292394,0.0650887573643546,1.6,0.1999999999999999,5.5,-3.03421970973333,0.072614909499996,2.1053,6.0001084,mp-1367958,12.808499466456723,7.012940674626985,14.0
2,5,6,1.0,1.5,1.7,1.155,0.6940000000000001,0.562,0.8908569158292394,0.0650887573643546,1.6,0.1999999999999999,5.5,-3.00860780723333,0.098226811999994,0.0,6.0008775,mp-1372505,12.820205278669098,7.006537332027605,11.0
2,5,6,1.0,1.5,1.7,1.155,0.6940000000000001,0.562,0.8908569158292394,0.0650887573643546,1.6,0.1999999999999999,5.5,-3.00570899673333,0.101125622499996,2.2589,3.0000966,mp-1443834,13.020179160809224,6.898925566218523,146.0
2,4,6,1.0,1.54,1.66,1.155,0.6341666666666667,0.521,0.913568492833326,0.0572247271212045,1.6,0.1199999999999998,5.0,-3.08988691783333,0.029853680000003,1.1492,3.9999843,mp-1227758,11.202973229513026,4.09118643763296,14.0
2,4,9,1.0,1.54,2.2,1.155,0.6341666666666667,0.625,0.8901619340433699,0.0045165263783946,1.87,0.6600000000000001,6.5,-2.81191228433333,0.017106052750003,0.0,2.0018786,mp-1340170,11.630815902106217,5.942633860978298,14.0
2,7,4,1.0,1.55,1.54,1.155,0.586,0.6341666666666667,0.8987974753763524,0.0239625222715663,1.545,0.01,5.5,-3.02551289537643,0.020287187166669,0.875,1e-07,mp-1080507,11.10721717124437,4.170439173439752,87.0
2,7,4,1.0,1.55,1.54,1.155,0.586,0.6341666666666667,0.8987974753763524,0.0239625222715663,1.545,0.01,5.5,-3.04050740012643,0.005292682416669,1.947,1.8e-06,mp-1227706,11.112415779165802,4.168488159496993,14.0
2,4,8,1.0,1.54,2.2,1.155,0.6341666666666667,0.521,0.913568492833326,0.0572247271212045,1.87,0.6600000000000001,6.0,-2.88846236583333,0.002925520000021,0.0,3.9594791,mp-1227718,11.622030072716651,4.64483094789977,14.0
2,4,6,1.0,1.54,1.7,1.155,0.6341666666666667,0.562,0.904195433269683,0.0361179463471904,1.62,0.1599999999999999,5.0,-3.08204899183333,0.031877521888885,0.3989,3.99953209999999,mp-1367801,12.071820456398124,5.6103093213858655,14.0
2,4,6,1.0,1.54,1.7,1.155,0.6341666666666667,0.562,0.904195433269683,0.0361179463471904,1.62,0.1599999999999999,5.0,-2.98142942733333,0.132497086388884,0.0,2.0000631,mp-1384639,12.678776060833778,5.34173381623503,8.0
2,9,5,1.0,2.2,1.63,1.155,0.625,0.576875,0.902905675611146,0.0240512259757982,1.915,0.5700000000000003,7.0,-2.484801397,0.092254102660715,0.4312,0.0001271,mp-1379764,11.37022970348075,6.123729683850234,14.0
2,5,6,1.0,1.63,2.16,1.155,0.576875,0.58,0.9131740705915232,0.0015795292994701,1.895,0.5300000000000002,5.5,-2.7241696865,0.054269493705369,0.6962,1.34e-05,mp-1227834,11.885789212707149,4.513039916290266,14.0
2,5,6,1.0,1.63,1.7,1.155,0.576875,0.562,0.9173471233704884,0.0075529180247898,1.665,0.07,5.5,-2.78954517299999,0.050911607958335,0.882899999999999,3.000141,mp-1047139,12.358734258965065,5.521372831515246,2.0
2,5,6,1.0,1.63,1.7,1.155,0.576875,0.562,0.9173471233704884,0.0075529180247898,1.665,0.07,5.5,-2.7925790935,0.047877687458335,1.021,1.3e-06,mp-1274301,12.411561320643271,5.49787233100741,2.0
2,5,6,1.0,1.63,1.7,1.155,0.576875,0.562,0.9173471233704884,0.0075529180247898,1.665,0.07,5.5,-2.81378807449999,0.026668706458334,0.0,3.21e-05,mp-1296431,12.291460549876403,5.551592448470462,14.0
2,8,4,1.0,1.83,1.33,1.155,0.6216666666666666,0.7466666666666667,0.8668490165463449,0.0599760095673845,1.58,0.5,6.0,-2.79985233499999,0.149494715000002,0.0,4.0000008,mp-1521637,12.711532193909859,4.222321545691905,225.0
2,5,4,1.0,1.6,1.33,1.155,0.677142857142857,0.7466666666666667,0.8554636827928122,0.0329199548885835,1.465,0.27,4.5,-3.253079747,0.189977358624991,0.0,2.95e-05,mp-1517008,13.841685106920727,4.322187850885165,225.0
2,4,4,1.0,1.33,1.54,1.155,0.7466666666666667,0.6341666666666667,0.864257281397093,0.053817022099031,1.435,0.2099999999999999,4.0,-3.47944129033333,0.133689823,2.39329999999999,0.0,mp-1518628,13.028805251542689,4.017820297507267,225.0
2,9,9,1.0,1.88,2.28,1.155,0.6255555555555555,0.605,0.896480795461309,0.0101998621589635,2.08,0.3999999999999999,9.0,-2.36539018795454,0.019429934545461,0.0,4.0,mp-1652492,12.314118808184634,4.634727995621488,1.0
2,9,9,1.0,1.88,2.28,1.155,0.6255555555555555,0.605,0.896480795461309,0.0101998621589635,2.08,0.3999999999999999,9.0,-2.36658837590909,0.018231746590915,0.024499999999999,8.0001022,mp-1666380,12.266367019899038,4.652770546414988,2.0
2,9,9,1.0,1.88,2.28,1.155,0.6255555555555555,0.605,0.896480795461309,0.0101998621589635,2.08,0.3999999999999999,9.0,-2.3656653290909,0.019154793409096,0.0,4.0385332,mp-1983384,12.308152995561288,4.636974467435093,1.0
2,9,9,1.0,1.88,2.28,1.155,0.6255555555555555,0.605,0.896480795461309,0.0101998621589635,2.08,0.3999999999999999,9.0,-2.36578515477272,0.019034967727278,0.0,0.0463643,mp-1986469,12.241459252917167,4.66223756519076,1.0
2,9,9,1.0,1.88,2.28,1.155,0.6255555555555555,0.605,0.896480795461309,0.0101998621589635,2.08,0.3999999999999999,9.0,-2.36637120431818,0.018448918181825,0.2555,0.0029689,mp-551544,12.254391720659704,4.657317350602041,1.0
2,9,9,1.0,1.88,2.28,1.155,0.6255555555555555,0.605,0.896480795461309,0.0101998621589635,2.08,0.3999999999999999,9.0,-2.32800403636363,0.056816086136369,0.760399999999999,8.0017292,mp-551706,12.17626933789357,4.68719848402891,167.0
2,8,9,1.0,1.83,2.28,1.155,0.6216666666666666,0.605,0.8973466019687626,0.0082781456912525,2.055,0.4499999999999997,8.5,-2.46065435681818,0.016226191250008,0.8859,2e-06,mp-18843,12.264435395201616,4.615491974701534,167.0
2,9,7,1.0,1.88,1.55,1.155,0.6255555555555555,0.586,0.9007268129654592,0.0197208065489981,1.715,0.3299999999999998,8.0,-2.60747788526645,0.0,2.1034,0.0046606,mp-1232815,11.931893353921549,4.176329269002319,1.0
