Val_A,Val_B,Val_Bprime,EN_A,EN_B,EN_Bprime,Shannon_A,Shannon_B,Shannon_Bprime,Tolerance_Factor,Octahedral_Mismatch,EN_avg,EN_diff,Val_avg,Formation Energy (eV/atom),Energy Above Hull (eV),Band Gap (eV),Total Magnetization (Î¼B),Material ID,CHGNet_Energy,CHGNet_Net_Magmom,CHGNet_Abs_Magmom
2,9,7,1.0,1.88,1.55,1.155,0.6255555555555555,0.586,0.9007268129654592,0.0197208065489981,1.715,0.3299999999999998,8.0,-2.60746227708463,1.56081818181164e-05,0.442099999999999,0.0055613,mp-561610,-0.33133817,11.392881,11.392881
2,7,10,1.0,1.55,1.91,1.155,0.586,0.5714285714285715,0.9130463343442388,0.0073640892317124,1.73,0.3599999999999999,8.5,-2.57526185935736,0.00090297787879,0.0,1.9988883,mp-22533,-0.32485777,9.973329,9.973329
2,10,4,1.0,1.91,1.54,1.155,0.5714285714285715,0.6341666666666667,0.902067092606632,0.0313252295739214,1.725,0.3699999999999999,7.0,-2.98184012848484,0.058222049318183,3.1552,4.0064996,mp-997184,-0.33948377,3.8725765,3.8725765
2,9,6,1.0,1.88,1.7,1.155,0.6255555555555555,0.562,0.9061480398806266,0.0318769504967179,1.79,0.1799999999999999,7.5,-1.99332652999999,0.181525708333335,0.0,2.0002192,mp-1372511,-0.4316796,4.501644,4.501644
2,5,4,1.0,1.6,1.3,1.155,0.677142857142857,0.72,0.8608988956610052,0.0204220558105546,1.4500000000000002,0.3,4.5,-3.35924014749999,0.13301374258334,0.0,6.481245,mp-1522808,-0.95685613,6.9748898,6.9748898
2,4,4,1.0,1.3,1.54,1.155,0.72,0.6341666666666667,0.8698051716669609,0.041323971895852,1.42,0.24,4.0,-3.59718215083333,0.0925478675,0.0,7.0000165,mp-1519554,-0.9574319,6.8504415,6.8504415
2,4,5,1.0,1.3,1.63,1.155,0.72,0.576875,0.8819687324157962,0.0698703279597887,1.465,0.3299999999999998,4.5,-3.2651381615,0.140260932562501,0.0,8.0000001,mp-1519493,-0.9394997,7.824863,7.824863
2,4,4,1.0,1.33,1.3,1.155,0.7466666666666667,0.72,0.8468708556247503,0.0124999999941404,1.315,0.03,4.0,-3.6019453195,0.128619155250001,0.3977,6.9999998,mp-1522072,-0.96489084,6.894191,6.894191
2,7,6,1.0,1.55,1.7,1.155,0.586,0.562,0.915226861846234,0.012158054705087,1.625,0.1499999999999999,6.5,-2.6462208132931,0.114910687250002,0.283999999999999,11.9994527,mp-1517301,-0.90658176,11.26341,11.26341
2,8,5,1.0,1.83,1.6,1.155,0.6216666666666666,0.677142857142857,0.8815524677658745,0.0270694161935879,1.715,0.2299999999999999,6.5,-2.8604638795,0.110771709625007,0.0,11.7352481,mp-1521619,-0.89120066,11.481994,11.481994
2,4,7,1.0,1.33,1.55,1.155,0.7466666666666667,0.586,0.8743302913276578,0.0777544764908431,1.44,0.2199999999999999,5.5,-3.0254176532931,0.182227418500001,0.0,10.0000002,mp-1521618,-0.9016134,9.810994,9.810994
2,4,5,1.0,1.33,1.6,1.155,0.7466666666666667,0.677142857142857,0.8554636827928122,0.0329199548885835,1.465,0.27,4.5,-3.2841151115,0.143949902625012,0.0,6.7208012,mp-1519002,-0.9352891,6.990013,6.990013
2,4,4,1.0,1.33,1.54,1.155,0.7466666666666667,0.6341666666666667,0.864257281397093,0.053817022099031,1.435,0.2099999999999999,4.0,-3.50778114083333,0.106567380749998,0.0,7.0027481,mp-1518717,-0.93416595,6.8585305,6.8585305
2,4,5,1.0,1.33,1.63,1.155,0.7466666666666667,0.576875,0.8762650999340853,0.0823523467493263,1.48,0.2999999999999998,4.5,-3.1782464325,0.153132604000003,0.0,8.0000005,mp-1518352,-0.9169785,7.8315525,7.8315525
2,7,8,1.0,1.9,1.83,1.155,0.534,0.6216666666666666,0.9134530169136528,0.0443245976012515,1.865,0.0699999999999998,7.5,-2.25660248472222,0.04339175130093,0.685099999999999,10.0002146,mp-1343817,-0.45033154,9.763709,9.763709
2,8,6,1.0,1.83,1.7,1.155,0.6216666666666666,0.562,0.9070326292144222,0.0299556522316346,1.765,0.1300000000000001,7.0,-2.14100436999999,0.150562357500001,0.0,6.0035849,mp-1385922,-0.8951823,4.9872904,4.9872904
2,8,6,1.0,1.83,1.7,1.155,0.6216666666666666,0.562,0.9070326292144222,0.0299556522316346,1.765,0.1300000000000001,7.0,-2.14155687777777,0.150009849722223,0.0,6.0,mp-1391360,-0.89518476,4.9902234,4.9902234
12,9,7,1.22,1.88,1.55,1.0545714285714287,0.6255555555555555,0.586,0.8653222309405939,0.0197208065489981,1.715,0.3299999999999998,8.0,-2.65605649362643,0.196896376944451,0.391799999999999,11.9999905,mp-1237349,-0.4105865,13.184713,13.184713
12,10,8,1.22,1.91,2.2,1.0545714285714287,0.5714285714285715,0.521,0.8918052416730684,0.0259111094666292,2.055,0.2900000000000002,9.0,-2.65071666983333,0.032721849499996,0.0,7.9971609,mp-1213197,-0.4013276,6.8820095,6.8820095
12,8,5,1.22,1.83,1.63,1.0545714285714287,0.6216666666666666,0.576875,0.8681385595677132,0.022404001447659,1.73,0.2000000000000001,6.5,-3.06145664283333,0.023038897500006,1.3296,13.999983,mp-1225428,-0.43554026,12.998175,12.998175
9,9,8,,1.88,2.2,1.1569999999999998,0.6255555555555555,0.521,0.9162785185176864,0.0529857259226402,2.04,0.3200000000000003,8.5,-2.339215697,0.075035380249998,0.0,26.0033202,mp-1213340,-0.44749635,34.388657,34.388657
9,9,6,,1.88,1.7,1.1569999999999998,0.6255555555555555,0.562,0.9068573534147796,0.0318769504967179,1.79,0.1799999999999999,7.5,-2.478047705,0.125529957499997,0.0,16.2706353,mp-1520430,-0.9560653,16.39254,16.39254
9,8,6,,1.83,1.7,1.1569999999999998,0.6216666666666666,0.562,0.90774263518641,0.0299556522316346,1.765,0.1300000000000001,7.0,-2.521126592,0.113768692249994,0.0,17.5696206,mp-1521041,-0.970866,18.665276,18.665276
9,4,8,,1.3,1.83,1.1569999999999998,0.72,0.6216666666666666,0.8731132582100365,0.0474849094338102,1.565,0.53,6.0,-3.06860048,0.156232988249996,0.0,18.0000008,mp-1518318,-0.9931075,18.190958,18.190958
9,4,5,,1.3,1.6,1.1569999999999998,0.72,0.677142857142857,0.8615727891214051,0.0204220558105546,1.4500000000000002,0.3,4.5,-3.389352887,0.04226190400001,0.0,1.267519,mp-1518357,-1.0415986,13.8069,13.8069
9,4,4,,1.3,1.54,1.1569999999999998,0.72,0.6341666666666667,0.8704860367719839,0.041323971895852,1.42,0.24,4.0,-3.62209995733333,0.016994092500002,0.003499999999999,13.9542585,mp-1521653,-1.0420424,13.704957,13.704957
9,4,5,,1.3,1.63,1.1569999999999998,0.72,0.576875,0.8826591188990962,0.0698703279597887,1.465,0.3299999999999998,4.5,-3.305448941,0.05667760725001,0.0,14.9999999,mp-1518592,-1.0244288,14.925127,14.925127
9,4,6,,1.3,1.7,1.1569999999999998,0.72,0.562,0.8858755702437986,0.0774130327891166,1.5,0.3999999999999999,5.0,-3.07431393,0.159715639499994,0.0,15.9999995,mp-1518017,-1.0398146,15.411943,15.411943
9,4,4,,1.3,1.33,1.1569999999999998,0.72,0.7466666666666667,0.8475337682318929,0.0124999999941404,1.315,0.03,4.0,-3.633371646,0.046556860250001,0.3481,13.9999999,mp-1520691,-1.0501503,13.803144,13.803144
9,7,9,,1.55,2.28,1.1569999999999998,0.586,0.605,0.9060746874734704,0.0095214231974335,1.915,0.7299999999999998,8.0,-2.4150232312931,0.090730552083327,0.0,31.9999204,mp-1225753,-0.4535498,34.534714,34.534714
9,7,6,,1.55,1.7,1.1569999999999998,0.586,0.562,0.9159432820903404,0.012158054705087,1.625,0.1499999999999999,6.5,-2.6748747717931,0.069843946999998,0.387599999999999,19.0000014,mp-1516440,-0.9910084,18.11739,18.11739
9,8,5,,1.83,1.6,1.1569999999999998,0.6216666666666666,0.677142857142857,0.8822425284060043,0.0270694161935879,1.715,0.2299999999999999,6.5,-2.886674052,0.082983350249996,0.0,18.5562942,mp-1516596,-0.9766138,18.290642,18.290642
9,5,6,,1.6,1.7,1.1569999999999998,0.677142857142857,0.562,0.8952751129678591,0.0570135106175924,1.65,0.0999999999999998,5.5,-2.813878178,0.162676300187497,0.0,16.9885395,mp-1519174,-1.0131502,15.973432,15.973432
9,10,6,,1.91,1.7,1.1569999999999998,0.5714285714285715,0.562,0.9193364038575964,0.0047940727803038,1.805,0.2099999999999999,8.0,-2.516327713,0.082602808124994,0.442999999999999,16.0000006,mp-1516887,-0.9412963,15.29235,15.29235
9,5,4,,1.6,1.54,1.1569999999999998,0.677142857142857,0.6341666666666667,0.8795601636904758,0.0209063269045539,1.57,0.06,4.5,-3.34329304933333,0.007749665500037,0.0,13.5124513,mp-1521061,-1.014333,13.763142,13.763142
9,5,6,,1.63,1.7,1.1569999999999998,0.576875,0.562,0.9180652033105045,0.0075529180247898,1.665,0.07,5.5,-2.733905529,0.080634846749999,0.3942,16.9999997,mp-1520585,-0.9928813,15.995309,15.995309
9,6,4,,1.66,1.33,1.1569999999999998,0.521,0.7466666666666667,0.8889971509622483,0.1109563221612933,1.495,0.3299999999999998,5.0,-3.166097654,0.10693787075,0.0,16.0000008,mp-1520930,-1.0002381,15.935761,15.935761
9,8,4,,1.83,1.33,1.1569999999999998,0.6216666666666666,0.7466666666666667,0.8675275676356179,0.0599760095673845,1.58,0.5,6.0,-2.974647611,0.188327871499993,0.0,18.0000007,mp-1519374,-0.96964246,18.191784,18.191784
9,5,4,,1.6,1.33,1.1569999999999998,0.677142857142857,0.7466666666666667,0.8561333216834522,0.0329199548885835,1.465,0.27,4.5,-3.317280466,0.074596705250039,0.0,13.599176,mp-1516495,-1.0202432,13.868026,13.868026
9,4,4,,1.33,1.54,1.1569999999999998,0.7466666666666667,0.6341666666666667,0.8649338037308676,0.053817022099031,1.435,0.2099999999999999,4.0,-3.53709541333333,0.062261016749999,0.0034,14.0001123,mp-1520462,-1.0193408,13.718019,13.718019
9,4,5,,1.33,1.63,1.1569999999999998,0.7466666666666667,0.576875,0.8769510217344251,0.0823523467493263,1.48,0.2999999999999998,4.5,-3.217619104,0.097406401812499,0.0,14.9999998,mp-1523032,-1.0009425,14.592863,14.592863
9,4,6,,1.33,1.7,1.1569999999999998,0.7466666666666667,0.562,0.880125931626639,0.0898912866672603,1.515,0.3699999999999999,5.0,-2.984259763,0.187911820749992,0.0,11.6227842,mp-1520588,-1.0180353,15.213311,15.213311
9,6,4,,1.66,1.3,1.1569999999999998,0.521,0.72,0.8948636668454526,0.0984904726065378,1.48,0.3599999999999999,5.0,-2.7592427035,0.174592803916665,0.0,9.8614031,mp-1519362,-0.9091253,9.3017435,9.3017435
10,9,7,1.2,1.88,1.55,1.0245,0.6255555555555555,0.586,0.8547210011877715,0.0197208065489981,1.715,0.3299999999999998,8.0,-2.8105339522931,0.0,0.9184,40.0000002,mp-1224833,-0.5099126,39.909462,39.909462
10,7,10,1.2,1.55,1.91,1.0245,0.586,0.5714285714285715,0.8664112867387895,0.0073640892317124,1.73,0.3599999999999999,8.5,-2.8014227372931,0.0,0.0,38.0000002,mp-1212655,-0.50286484,38.050175,38.050175
10,10,8,1.2,1.91,2.2,1.0245,0.5714285714285715,0.521,0.880879563441653,0.0259111094666292,2.055,0.2900000000000002,9.0,-2.60155644449999,0.027065080999996,0.0,36.0000013,mp-1212785,-0.4944271,34.950085,34.950085
10,8,5,1.2,1.83,1.63,1.0245,0.6216666666666666,0.576875,0.8575028264290214,0.022404001447659,1.73,0.2000000000000001,6.5,-3.0350072365,0.001298915750007,1.6075,37.9999995,mp-1225231,-0.5282744,37.913578,37.913578
1,5,6,0.82,1.6,1.7,1.5,0.677142857142857,0.562,1.0153687241324958,0.0570135106175924,1.65,0.0999999999999998,5.5,-2.629141614725,0.133338716383327,0.0,2.0,mp-1519547,-0.82513446,1.6376245,1.6376245
1,4,5,0.82,1.33,1.6,1.5,0.7466666666666667,0.677142857142857,0.9709763914282408,0.0329199548885835,1.465,0.27,4.5,-3.186071456725,0.075079918250001,2.243,0.0,mp-1520344,-0.83291703,0.052452974,0.052452974
1,8,4,0.82,1.83,1.3,1.5,0.6216666666666666,0.72,0.9902340433355912,0.0474849094338102,1.565,0.53,6.0,-2.595830415225,0.186028146124993,0.0,10.0001713,mp-1521506,-0.85724795,11.306896,11.306896
1,4,4,0.82,1.3,1.54,1.5,0.72,0.6341666666666667,0.9872544022834392,0.041323971895852,1.42,0.24,4.0,-3.29291488855833,0.150275441749997,0.0,6.0007605,mp-1521954,-0.9181161,6.9749537,6.9749537
1,4,4,0.82,1.33,1.3,1.5,0.7466666666666667,0.72,0.9612232803568594,0.0124999999941404,1.315,0.03,4.0,-3.327640105225,0.166383261137495,0.0,6.000085,mp-1518234,-0.928191,7.145395,7.145395
1,8,6,0.82,1.83,1.7,1.5,0.6216666666666666,0.562,1.0295086593823188,0.0299556522316346,1.765,0.1300000000000001,7.0,-1.781921515725,0.184555950999996,0.0,4.1747848,mp-1523222,-0.7446129,4.74043,4.74043
1,4,4,0.82,1.3,1.54,1.5,0.72,0.6341666666666667,0.9872544022834392,0.041323971895852,1.42,0.24,4.0,-3.39346604005833,0.182236036249994,0.8886,6.9999997,mp-1521336,-0.9697734,7.041554,7.041554
1,5,4,0.82,1.6,1.3,1.5,0.677142857142857,0.72,0.977145517580006,0.0204220558105546,1.4500000000000002,0.3,4.5,-2.726267619725,0.180691646416663,0.0,0.000896,mp-1522209,-0.8221542,0.12641473,0.12641473
1,5,4,0.82,1.6,1.3,1.5,0.677142857142857,0.72,0.977145517580006,0.0204220558105546,1.4500000000000002,0.3,4.5,-2.77546616139166,0.188885555694442,0.0,4.46e-05,mp-1516503,-0.8185328,0.057258092,0.057258092
1,4,4,0.82,1.33,1.3,1.5,0.7466666666666667,0.72,0.9612232803568594,0.0124999999941404,1.315,0.03,4.0,-2.87165938672499,0.172999919200016,0.802,0.0,mp-1521210,-0.8203513,0.2517025,0.2517025
1,9,6,0.82,1.88,1.7,1.5,0.6255555555555555,0.562,1.028504624522042,0.0318769504967179,1.79,0.1799999999999999,7.5,-2.350055765225,0.180428104250001,0.0,3.0,mp-1516194,-0.80031955,3.0034537,3.0034537
1,8,6,0.82,1.83,1.7,1.5,0.6216666666666666,0.562,1.0295086593823188,0.0299556522316346,1.765,0.1300000000000001,7.0,-2.426766052225,0.1456554655,0.0,4.0000006,mp-1523210,-0.8175047,4.9277725,4.9277725
1,6,4,0.82,1.66,1.3,1.5,0.521,0.72,1.0149020859803728,0.0984904726065378,1.48,0.3599999999999999,5.0,-3.01300426522499,0.174731604541692,0.0,2.0000005,mp-1522697,-0.8586236,2.4063606,2.4063606
1,8,4,0.82,1.83,1.3,1.5,0.6216666666666666,0.72,0.9902340433355912,0.0474849094338102,1.565,0.53,6.0,-2.812907237225,0.116860939520829,0.0,4.0000007,mp-1518711,-0.8253668,4.5857186,4.5857186
1,5,4,0.82,1.6,1.3,1.5,0.677142857142857,0.72,0.977145517580006,0.0204220558105546,1.4500000000000002,0.3,4.5,-3.311095605225,0.104929074925014,0.0,0.0004458,mp-1520833,-0.88983613,0.20189285,0.20189285
1,4,4,0.82,1.3,1.54,1.5,0.72,0.6341666666666667,0.9872544022834392,0.041323971895852,1.42,0.24,4.0,-3.50395311455833,0.095198121749999,2.3179,0.0,mp-1516609,-0.8866409,0.07694794,0.07694794
1,7,6,0.82,1.55,1.7,1.5,0.586,0.562,1.0388093539546297,0.012158054705087,1.625,0.1499999999999999,6.5,-2.6864618590181,0.0,2.4917,9.9995313,mp-1105566,-0.4227605,9.354656,9.354656
1,7,6,0.82,1.55,1.7,1.5,0.586,0.562,1.0388093539546297,0.012158054705087,1.625,0.1499999999999999,6.5,-2.5745978470181,0.111864011999999,1.1266,4.9999998,mp-1520582,-0.8368613,4.654982,4.654982
1,6,5,0.82,1.66,1.6,1.5,0.521,0.677142857142857,1.0257810878629048,0.0781076928183261,1.63,0.0599999999999998,5.5,-2.93873861622499,0.085636896250004,2.0549,3.0000005,mp-1522297,-0.8488037,2.8008099,2.8008099
1,8,5,0.82,1.83,1.6,1.5,0.6216666666666666,0.677142857142857,1.0005879281882726,0.0270694161935879,1.715,0.2299999999999999,6.5,-2.765143900225,0.087382842000003,1.71179999999999,5.0000007,mp-1522180,-0.8190463,4.861478,4.861478
1,5,10,0.82,1.6,1.91,1.5,0.677142857142857,0.5714285714285715,1.0130040686713335,0.0522230063256483,1.755,0.3099999999999998,7.5,-2.52554519322499,0.146452209416653,0.0,1.0000006,mp-1520198,-0.77198774,2.0666559,2.0666559
1,5,6,0.82,1.6,1.7,1.5,0.677142857142857,0.562,1.0153687241324958,0.0570135106175924,1.65,0.0999999999999998,5.5,-2.729330924225,0.195309600749997,0.4343,3.0,mp-1516686,-0.8613874,2.45055,2.45055
1,10,6,0.82,1.91,1.7,1.5,0.5714285714285715,0.562,1.042657634410258,0.0047940727803038,1.805,0.2099999999999999,8.0,-2.409012613225,0.110722086999995,2.8449,2.0000009,mp-1517874,-0.78561753,2.0293696,2.0293696
1,5,4,0.82,1.6,1.54,1.5,0.677142857142857,0.6341666666666667,0.9975457468527104,0.0209063269045539,1.57,0.06,4.5,-3.23912747155833,0.045681297916663,0.0,4.2e-05,mp-1521711,-0.86092913,0.28228924,0.28228924
1,5,6,0.82,1.63,1.7,1.5,0.576875,0.562,1.041215913023255,0.0075529180247898,1.665,0.07,5.5,-2.643391949225,0.106236448125002,0.5106,2.9999995,mp-1521904,-0.8403002,2.4135435,2.4135435
1,6,4,0.82,1.66,1.33,1.5,0.521,0.7466666666666667,1.0082486264335238,0.1109563221612933,1.495,0.3299999999999998,5.0,-2.930011246225,0.18971068545834,0.0,2.0000004,mp-1517088,-0.8361467,2.3226612,2.3226612
1,8,4,0.82,1.83,1.33,1.5,0.6216666666666666,0.7466666666666667,0.9838990794459492,0.0599760095673845,1.58,0.5,6.0,-2.731194154225,0.128716203083328,0.0,4.0000004,mp-1519849,-0.8025715,4.4572644,4.4572644
1,4,5,0.82,1.33,1.6,1.5,0.7466666666666667,0.677142857142857,0.9709763914282408,0.0329199548885835,1.465,0.27,4.5,-3.238007250225,0.107891218662517,0.0,0.000184,mp-1522104,-0.86851895,0.20109506,0.20109506
1,4,4,0.82,1.33,1.54,1.5,0.7466666666666667,0.6341666666666667,0.9809573839732172,0.053817022099031,1.435,0.2099999999999999,4.0,-3.41863078055833,0.107456922000009,2.23469999999999,0.0,mp-1520792,-0.8639919,0.07515143,0.07515143
1,4,5,0.82,1.33,1.63,1.5,0.7466666666666667,0.576875,0.9945866104926996,0.0823523467493263,1.48,0.2999999999999998,4.5,-3.074095344225,0.163445347531244,0.0,0.999999699999999,mp-1520546,-0.8463348,1.0571752,1.0571752
1,7,6,0.82,1.55,1.7,1.5,0.586,0.562,1.0388093539546297,0.012158054705087,1.625,0.1499999999999999,6.5,-1.8991533695181,0.177534173000001,0.0,4.9886104,mp-1522301,-0.7617345,4.5904856,4.5904856
1,4,4,0.82,1.3,1.54,1.5,0.72,0.6341666666666667,0.9872544022834392,0.041323971895852,1.42,0.24,4.0,-3.43645932280833,0.128941203750002,2.2033,0.0,mp-1516600,-0.87882936,0.10281057,0.10281057
1,4,4,0.82,1.33,1.3,1.5,0.7466666666666667,0.72,0.9612232803568594,0.0124999999941404,1.315,0.03,4.0,-3.451703276475,0.157516181124995,2.6382,0.0,mp-1521021,-0.88644046,0.10118449,0.10118449
1,7,6,0.82,1.55,1.7,1.5,0.586,0.562,1.0388093539546297,0.012158054705087,1.625,0.1499999999999999,6.5,-2.6512064642681,0.002017938999999,2.6477,9.9995739,mp-1105240,-0.42053786,9.32552,9.32552
1,8,4,0.82,1.83,1.33,1.5,0.6216666666666666,0.7466666666666667,0.9838990794459492,0.0599760095673845,1.58,0.5,6.0,-2.663656030475,0.158591453229192,0.0,4.0000006,mp-1520724,-0.79450023,4.344311,4.344311
1,4,5,0.82,1.33,1.6,1.5,0.7466666666666667,0.677142857142857,0.9709763914282408,0.0329199548885835,1.465,0.27,4.5,-3.154256782475,0.156023616787511,0.0,7.95e-05,mp-1517399,-0.8594305,0.22332609,0.22332609
1,4,4,0.82,1.33,1.54,1.5,0.7466666666666667,0.6341666666666667,0.9809573839732172,0.053817022099031,1.435,0.2099999999999999,4.0,-3.34876482580833,0.140485095250024,2.1104,2.85e-05,mp-1523257,-0.85594,0.09731131,0.09731131
1,10,6,0.82,1.91,1.7,1.5,0.5714285714285715,0.562,1.042657634410258,0.0047940727803038,1.805,0.2099999999999999,8.0,-1.73030762872499,0.183483020500002,1.3429,2.0000009,mp-1519358,-0.7103469,2.051288,2.051288
1,5,6,0.82,1.63,1.7,1.5,0.576875,0.562,1.041215913023255,0.0075529180247898,1.665,0.07,5.5,-1.985765601725,0.181008061983326,0.0,2.7230868,mp-1520212,-0.7693333,2.0879045,2.0879045
1,7,4,0.82,1.55,1.33,1.5,0.586,0.7466666666666667,0.9923905459296312,0.0777544764908431,1.44,0.2199999999999999,5.5,-2.2560041515181,0.157698813729165,1.1158,3.0004421,mp-1521496,-0.752328,3.0409396,3.0409396
1,4,5,0.82,1.33,1.6,1.5,0.7466666666666667,0.677142857142857,0.9709763914282408,0.0329199548885835,1.465,0.27,4.5,-2.652124309725,0.191646059499999,0.0,4.4e-05,mp-1518641,-0.8010787,0.124615446,0.124615446
3,9,9,1.1,1.88,2.2,1.1896666666666669,0.6255555555555555,0.625,0.9041578792133224,0.0002743107939943,2.04,0.3200000000000003,9.0,-2.5306732215,0.049378241692314,0.616,7.8834963,mp-18862,-0.40382272,4.487089,4.487089
3,9,10,1.1,1.88,1.91,1.1896666666666669,0.6255555555555555,0.5714285714285715,0.9162762734044398,0.0270839124601382,1.895,0.03,9.5,-2.572758715,0.0,0.997199999999999,2.99835519999999,mp-1223259,-0.7754103,3.5070379,3.5070379
3,9,10,1.1,1.88,1.91,1.1896666666666669,0.6255555555555555,0.5714285714285715,0.9162762734044398,0.0270839124601382,1.895,0.03,9.5,-2.53207557849999,0.0406831365,0.039,6.0130982,mp-1275360,-0.38754505,8.408387,8.408387
3,9,8,1.1,1.88,2.2,1.1896666666666669,0.6255555555555555,0.521,0.9279843319468006,0.0529857259226402,2.04,0.3200000000000003,8.5,-2.647642955,0.0,0.0,2.0001214,mp-1211319,-0.40943608,6.375407,6.375407
3,6,8,1.1,1.66,1.83,1.1896666666666669,0.521,0.6216666666666666,0.9288996586181592,0.0510652688276638,1.745,0.1700000000000001,7.0,-3.01985942249999,0.004915151750001,0.3097,15.9996153,mp-1223369,-0.43713608,15.464451,15.464451
3,6,6,1.1,1.66,2.16,1.1896666666666669,0.521,0.58,0.9388212562670676,0.0302486541757249,1.91,0.5000000000000002,6.0,-3.006532805,0.031685538249998,0.0,0.000219099999999,mp-1223257,-0.8959144,5.386849,5.386849
3,9,8,1.1,1.88,1.83,1.1896666666666669,0.6255555555555555,0.6216666666666666,0.9049025528266904,0.0019217570340538,1.855,0.0499999999999998,8.5,-2.69981866,0.026607310999999,0.0,13.9983729,mp-1223373,-0.40981093,14.75259,14.75259
3,8,10,1.1,1.83,1.91,1.1896666666666669,0.6216666666666666,0.5714285714285715,0.9171686379500028,0.02516248284471,1.87,0.0799999999999998,9.0,-2.662331269,0.000323995249999,0.0,12.0033732,mp-1223335,-0.40063065,12.687558,12.687558
3,4,10,1.1,1.3,1.91,1.1896666666666669,0.72,0.5714285714285715,0.8951254205767242,0.0726256982885209,1.605,0.6099999999999999,7.0,-3.24780299799999,0.187993649374995,2.04339999999999,1.9991191,mp-1078675,-0.87622297,1.951407,1.951407
3,9,7,1.1,1.88,1.55,1.1896666666666669,0.6255555555555555,0.586,0.9129480247786892,0.0197208065489981,1.715,0.3299999999999998,8.0,-3.2242439782931,0.0,0.0,0.080058499999999,mp-19208,-0.41910347,12.443126,12.443126
3,6,7,1.1,1.66,1.55,1.1896666666666669,0.521,0.586,0.937379503634469,0.0332736114495655,1.605,0.1099999999999998,6.5,-3.0808412422931,0.085102830261913,0.762399999999999,0.0004551,mp-1223342,-0.4451457,14.115006,14.115006
3,6,7,1.1,1.66,1.55,1.1896666666666669,0.521,0.586,0.937379503634469,0.0332736114495655,1.605,0.1099999999999998,6.5,-3.0835154882931,0.082428584261911,0.9733,14.0021624,mp-1666963,-0.44530326,14.087098,14.087098
3,10,7,1.1,1.91,1.55,1.1896666666666669,0.5714285714285715,0.586,0.9254346994808076,0.0073640892317124,1.73,0.3599999999999999,8.5,-2.7739587797931,0.097283240666651,1.27969999999999,4.9934596,mp-1079517,-0.8174871,4.740171,4.740171
3,10,7,1.1,1.91,1.55,1.1896666666666669,0.5714285714285715,0.586,0.9254346994808076,0.0073640892317124,1.73,0.3599999999999999,8.5,-2.8285053492931,0.04273667116665,0.0,9.9998687,mp-1188812,-0.411211,10.221543,10.221543
3,10,7,1.1,1.91,1.55,1.1896666666666669,0.5714285714285715,0.586,0.9254346994808076,0.0073640892317124,1.73,0.3599999999999999,8.5,-2.8235890007931,0.047653019666652,1.58049999999999,5.0000052,mp-1223253,-0.8219506,5.0546613,5.0546613
3,9,7,1.1,2.28,1.55,1.1896666666666669,0.605,0.586,0.9176501430037012,0.0095214231974335,1.915,0.7299999999999998,8.0,-2.7626428297931,0.113879322616666,0.377699999999999,0.0027654,mp-1223338,-0.20919085,17.097292,17.097292
3,7,8,1.1,1.55,2.2,1.1896666666666669,0.586,0.521,0.937379503634469,0.0332736114495655,1.875,0.6500000000000001,7.5,-2.7770962212931,0.125961894916656,0.0,9.9909971,mp-1223380,-0.42925128,12.869619,12.869619
