Val_A,Val_B,Val_Bprime,EN_A,EN_B,EN_Bprime,Shannon_A,Shannon_B,Shannon_Bprime,Tolerance_Factor,Octahedral_Mismatch,EN_avg,EN_diff,Val_avg,Formation Energy (eV/atom),Energy Above Hull (eV),Band Gap (eV),Total Magnetization (Î¼B)
3,6,5,1.1,1.66,1.6,1.1896666666666667,0.521,0.677142857142857,0.9160107208743571,0.0781076928183261,1.63,0.05999999999999983,5.5,-3.13233857599999,0.189042763333343,0.0,2.9978981
3,5,10,1.1,1.6,1.91,1.1896666666666667,0.677142857142857,0.5714285714285715,0.9046009895985738,0.052223006325648344,1.755,0.30999999999999983,7.5,-3.065186532,0.172080328124994,0.207600000000001,5.9999881
3,10,9,1.1,1.91,2.2,1.1896666666666667,0.5714285714285715,0.625,0.9164036477249952,0.02680965146111393,2.055,0.29000000000000026,9.5,-2.56405686849999,0.005245425442313,0.0,3.9457098
3,10,9,1.1,1.91,2.28,1.1896666666666667,0.5714285714285715,0.605,0.9210128271981718,0.016885216445611785,2.0949999999999998,0.3699999999999999,9.5,-2.5721824465,0.0,0.0,4.0075536
3,10,8,1.1,1.91,2.2,1.1896666666666667,0.5714285714285715,0.521,0.9408886132368462,0.025911109466629296,2.055,0.29000000000000026,9.0,-2.633363193,0.0,0.0,8.001357
3,10,7,1.1,1.91,2.1,1.1896666666666667,0.5714285714285715,0.54375,0.9354213745010161,0.014139110597110358,2.005,0.19000000000000017,8.5,-2.65439598349999,0.092194945999999,0.0,5.0011018
3,9,4,1.1,1.88,1.54,1.1896666666666667,0.6255555555555555,0.6341666666666667,0.9021163321723615,0.004242216898354851,1.71,0.33999999999999986,6.5,-3.14011676933333,0.197792988499998,0.0,2.9973855
3,9,4,1.1,1.88,1.54,1.1896666666666667,0.6255555555555555,0.6341666666666667,0.9021163321723615,0.004242216898354851,1.71,0.33999999999999986,6.5,-3.32411093058333,0.013798827249997,0.5484,0.000412
3,6,4,1.1,1.66,1.54,1.1896666666666667,0.521,0.6341666666666667,0.9259639427034715,0.05722472712120457,1.6,0.11999999999999988,5.0,-3.39341390333333,0.087445193166676,0.0,2.0004393
3,6,4,1.1,1.66,1.54,1.1896666666666667,0.521,0.6341666666666667,0.9259639427034715,0.05722472712120457,1.6,0.11999999999999988,5.0,-3.39983510483333,0.081023991666674,0.0,3.9403679
3,6,4,1.1,1.66,1.54,1.1896666666666667,0.521,0.6341666666666667,0.9259639427034715,0.05722472712120457,1.6,0.11999999999999988,5.0,-3.39994005683333,0.080919039666675,0.0,4.0166242
3,6,4,1.1,1.66,1.54,1.1896666666666667,0.521,0.6341666666666667,0.9259639427034715,0.05722472712120457,1.6,0.11999999999999988,5.0,-3.40100869283333,0.079850403666673,0.0,1.99918519999999
3,6,4,1.1,1.66,1.54,1.1896666666666667,0.521,0.6341666666666667,0.9259639427034715,0.05722472712120457,1.6,0.11999999999999988,5.0,-3.39982075883333,0.081038337666674,0.0,1.9953911
3,4,7,1.1,1.54,1.55,1.1896666666666667,0.6341666666666667,0.586,0.9109925096149879,0.02396252227156638,1.545,0.010000000000000009,5.5,-3.46575808087643,0.024299401000009,2.21319999999999,0.0
3,10,4,1.1,1.91,1.54,1.1896666666666667,0.5714285714285715,0.6341666666666667,0.9143064895578507,0.031325229573921434,1.725,0.3699999999999999,7.0,-3.22316693233333,0.103993656250001,0.0,2.0000001
3,10,4,1.1,1.91,1.54,1.1896666666666667,0.5714285714285715,0.6341666666666667,0.9143064895578507,0.031325229573921434,1.725,0.3699999999999999,7.0,-3.31612818233333,0.011032406249999,2.8034,8e-07
3,8,5,1.1,1.83,1.63,1.1896666666666667,0.6216666666666666,0.576875,0.9159193591155657,0.022404001447659076,1.73,0.20000000000000018,6.5,-3.063804908,0.0023092195,0.0,5.9998146
3,8,5,1.1,1.83,1.63,1.1896666666666667,0.6216666666666666,0.576875,0.9159193591155657,0.022404001447659076,1.73,0.20000000000000018,6.5,-3.0448018315,0.021312296000001,0.1083,6.0006724
3,6,9,1.1,1.66,1.88,1.1896666666666667,0.521,0.6255555555555555,0.9279843319468006,0.05298572592264028,1.77,0.21999999999999997,7.5,-2.03996887444444,0.172566893333333,0.938699999999999,8.0003077
3,7,6,1.1,1.9,1.66,1.1896666666666667,0.534,0.521,0.9500237926542123,0.0067444876748407965,1.7799999999999998,0.24,6.5,-2.61421939972222,0.11034423805553,0.0,2.0001823
3,6,6,1.1,1.66,1.7,1.1896666666666667,0.521,0.562,0.9431732476671842,0.021117692494917566,1.68,0.040000000000000036,6.0,-2.72135819999999,0.082807812222123,0.7814,8.7e-06
3,8,6,1.1,1.83,2.16,1.1896666666666667,0.6216666666666666,0.58,0.9152040951431647,0.020824656382761444,1.995,0.33000000000000007,7.0,-2.40167156,0.120356490601849,1.4188,10.0038912
3,7,8,1.1,1.9,1.83,1.1896666666666667,0.534,0.6216666666666666,0.9258468999872367,0.044324597601251514,1.865,0.06999999999999984,7.5,-2.42707637916666,0.106544180555571,0.0,7.9994968
3,8,6,1.1,1.83,1.7,1.1896666666666667,0.6216666666666666,0.562,0.9193393993955442,0.029955652231634617,1.7650000000000001,0.13000000000000012,7.0,-2.53264507833333,0.079952433124997,1.7784,1e-06
3,6,6,1.1,1.66,2.16,1.1896666666666667,0.521,0.58,0.9388212562670677,0.03024865417572495,1.9100000000000001,0.5000000000000002,6.0,-2.7262710545,0.089203731874995,1.3459,4.0146874
3,6,6,1.1,1.66,2.16,1.1896666666666667,0.521,0.58,0.9388212562670677,0.03024865417572495,1.9100000000000001,0.5000000000000002,6.0,-2.693245065,0.122229721374997,1.343,5.0069312
3,6,6,1.1,1.66,1.7,1.1896666666666667,0.521,0.562,0.9431732476671842,0.021117692494917566,1.68,0.040000000000000036,6.0,-2.7056849155,0.159615520000006,0.0,10.0015665
3,6,6,1.1,1.66,1.7,1.1896666666666667,0.521,0.562,0.9431732476671842,0.021117692494917566,1.68,0.040000000000000036,6.0,-2.69270640899999,0.172594026500005,2.16209999999999,5.0434925
3,8,10,1.1,1.83,1.91,1.1896666666666667,0.6216666666666666,0.5714285714285715,0.9171686379500029,0.025162482844710087,1.87,0.07999999999999985,9.0,-2.190779936,0.106999321499999,0.0,10.0066487
3,8,10,1.1,1.83,1.91,1.1896666666666667,0.6216666666666666,0.5714285714285715,0.9171686379500029,0.025162482844710087,1.87,0.07999999999999985,9.0,-2.187749787,0.110029470499998,0.0,9.9962345
3,8,6,1.1,1.83,1.7,1.1896666666666667,0.6216666666666666,0.562,0.9193393993955442,0.029955652231634617,1.7650000000000001,0.13000000000000012,7.0,-2.62237105749999,0.087860406499991,2.52659999999999,2.04e-05
3,8,7,1.1,1.83,1.55,1.1896666666666667,0.6216666666666666,0.586,0.9138339151791988,0.01779921815630085,1.69,0.28,7.5,-2.5313620427931,0.17471173961667,1.41239999999999,3.7e-06
3,8,5,1.1,1.83,1.5,1.1896666666666667,0.6216666666666666,0.6940000000000001,0.8898538237872557,0.035150238907353915,1.665,0.33000000000000007,6.5,-3.04929532073333,0.088683347749995,3.12109999999999,1.52e-05
3,8,4,1.1,1.83,1.54,1.1896666666666667,0.6216666666666666,0.6341666666666667,0.9029813159848407,0.006163961369469266,1.685,0.29000000000000004,6.0,-3.02823223858333,0.114559864875008,2.5232,2.1e-06
3,6,5,1.1,1.66,1.63,1.1896666666666667,0.521,0.576875,0.9395739269978557,0.02866946732326237,1.645,0.030000000000000027,5.5,-2.89061283449999,0.120531496749991,1.3575,4.0018111
3,8,5,1.1,1.83,1.63,1.1896666666666667,0.6216666666666666,0.576875,0.9159193591155657,0.022404001447659076,1.73,0.20000000000000018,6.5,-2.7013500875,0.14742966274999,1.55319999999999,8.0097336
3,6,5,1.1,1.66,1.5,1.1896666666666667,0.521,0.6940000000000001,0.9121648121383634,0.08617683681884095,1.58,0.15999999999999992,5.5,-3.02457025692592,0.133219060277772,0.1808,1.9998866
3,8,5,1.1,1.83,1.5,1.1896666666666667,0.6216666666666666,0.6940000000000001,0.8898538237872557,0.035150238907353915,1.665,0.33000000000000007,6.5,-2.78624278025925,0.163171625555545,0.0,8.0003805
3,4,5,1.1,1.54,1.5,1.1896666666666667,0.6341666666666667,0.6940000000000001,0.8871593655224413,0.028987847698822882,1.52,0.040000000000000036,4.5,-3.64400492785185,0.009943010277797,3.3911,0.0002459
3,4,5,1.1,1.54,1.5,1.1896666666666667,0.6341666666666667,0.6940000000000001,0.8871593655224413,0.028987847698822882,1.52,0.040000000000000036,4.5,-3.65394793812965,0.0,2.91879999999999,0.0
3,6,4,1.1,1.66,1.54,1.1896666666666667,0.521,0.6341666666666667,0.9259639427034715,0.05722472712120457,1.6,0.11999999999999988,5.0,-2.85131926759259,0.171316580000002,0.1022,1.99880479999999
3,5,4,1.1,1.6,1.54,1.1896666666666667,0.677142857142857,0.6341666666666667,0.890796885896403,0.02090632690455394,1.57,0.06000000000000005,4.5,-3.51885273148148,0.022627625277781,0.000399999999999,1.09e-05
3,5,4,1.1,1.6,1.54,1.1896666666666667,0.677142857142857,0.6341666666666667,0.890796885896403,0.02090632690455394,1.57,0.06000000000000005,4.5,-3.52881241453703,0.012667942222226,2.7987,0.0021154
1,8,6,0.93,1.83,1.7,1.1342857142857143,0.6216666666666666,0.562,0.89967899593312,0.029955652231634617,1.7650000000000001,0.13000000000000012,7.0,-2.56948731613793,0.0,2.2965,8.0002479
1,5,4,0.93,1.6,1.3,1.1342857142857143,0.677142857142857,0.72,0.8539192848211481,0.020422055810554635,1.4500000000000002,0.30000000000000004,4.5,-3.28701834663793,0.151982040000001,0.0,0.0029676
1,4,4,0.93,1.3,1.54,1.1342857142857143,0.72,0.6341666666666667,0.8627533545077936,0.041323971895852095,1.42,0.24,4.0,-3.49507909797126,0.092964898599978,2.35929999999999,0.0
1,4,4,0.93,1.33,1.3,1.1342857142857143,0.7466666666666667,0.72,0.8400049750507728,0.012499999994140497,1.315,0.030000000000000027,4.0,-3.49998471163793,0.15511664025,2.4644,0.0
1,7,6,0.93,1.55,1.7,1.1342857142857143,0.586,0.562,0.9078067950322724,0.012158054705087004,1.625,0.1499999999999999,6.5,-2.55153203343103,0.1311393405,1.01879999999999,5.0000006
1,7,6,0.93,1.55,1.7,1.1342857142857143,0.586,0.562,0.9078067950322724,0.012158054705087004,1.625,0.1499999999999999,6.5,-2.68267137393103,0.0,2.0322,9.9995231
1,10,6,0.93,1.91,1.7,1.1342857142857143,0.5714285714285715,0.562,0.9111697750954668,0.0047940727803038015,1.805,0.20999999999999996,8.0,-2.49192507713793,0.013306377500001,3.3392,12.0010282
1,5,6,0.93,1.63,1.7,1.1342857142857143,0.576875,0.562,0.9099098668488939,0.007552918024789847,1.665,0.07000000000000006,5.5,-2.62942777563793,0.108316568791662,0.4148,3.0000003
1,8,4,0.93,1.83,1.33,1.1342857142857143,0.6216666666666666,0.7466666666666667,0.8598211659788739,0.05997600956738457,1.58,0.5,6.0,-2.72139175963793,0.14789183725,0.0,4.0000008
1,4,5,0.93,1.33,1.6,1.1342857142857143,0.7466666666666667,0.677142857142857,0.8485281371397534,0.032919954888583576,1.465,0.27,4.5,-3.20976054063793,0.156176312249999,0.0,0.000824
1,4,4,0.93,1.33,1.54,1.1342857142857143,0.7466666666666667,0.6341666666666667,0.8572504429401415,0.05381702209903104,1.435,0.20999999999999996,4.0,-3.40461189797126,0.113828297234377,2.2686,0.0
1,4,5,0.93,1.33,1.63,1.1342857142857143,0.7466666666666667,0.576875,0.8691609098591375,0.08235234674932636,1.48,0.2999999999999998,4.5,-3.06435947763793,0.168517876750003,0.0,0.999999899999999
1,7,6,0.93,1.55,1.7,1.1342857142857143,0.586,0.562,0.9078067950322724,0.012158054705087004,1.625,0.1499999999999999,6.5,-1.87707815393103,0.185106142999999,0.0,4.9772613
1,5,6,0.93,1.6,1.7,1.1342857142857143,0.677142857142857,0.562,0.8873222249315506,0.05701351061759244,1.65,0.09999999999999987,5.5,-2.20325161280459,0.175926584874998,0.0,0.9377839
1,9,6,0.93,1.88,1.7,1.1342857142857143,0.6255555555555555,0.562,0.8988015782768979,0.031876950496717994,1.79,0.17999999999999994,7.5,-2.48992279138793,0.0,2.4461,6.0000994
1,8,6,0.93,1.83,1.7,1.1342857142857143,0.6216666666666666,0.562,0.89967899593312,0.029955652231634617,1.7650000000000001,0.13000000000000012,7.0,-2.54806608438793,0.0,2.4171,7.9999448
1,5,4,0.93,1.6,1.3,1.1342857142857143,0.677142857142857,0.72,0.8539192848211481,0.020422055810554635,1.4500000000000002,0.30000000000000004,4.5,-3.20703407288793,0.198215603999996,0.0,0.0009262
1,4,4,0.93,1.3,1.54,1.1342857142857143,0.72,0.6341666666666667,0.8627533545077936,0.041323971895852095,1.42,0.24,4.0,-3.42983831022126,0.125430120468749,2.2438,0.0
1,7,6,0.93,1.55,1.7,1.1342857142857143,0.586,0.562,0.9078067950322724,0.012158054705087004,1.625,0.1499999999999999,6.5,-2.47873232168103,0.178444130499999,1.043,5.0000007
1,7,6,0.93,1.55,1.7,1.1342857142857143,0.586,0.562,0.9078067950322724,0.012158054705087004,1.625,0.1499999999999999,6.5,-2.65717645218103,0.0,2.2832,10.0001909
1,5,4,0.93,1.6,1.3,1.1342857142857143,0.677142857142857,0.72,0.8539192848211481,0.020422055810554635,1.4500000000000002,0.30000000000000004,4.5,-3.24540227513793,0.087478138999999,2.40999999999999,0.0
1,4,6,0.93,1.3,1.7,1.1342857142857143,0.72,0.562,0.8780061800170396,0.07741303278911667,1.5,0.3999999999999999,5.0,-2.87953496413793,0.128653675166665,0.0,1.0
1,5,6,0.93,1.6,1.7,1.1342857142857143,0.677142857142857,0.562,0.8873222249315506,0.05701351061759244,1.65,0.09999999999999987,5.5,-2.61067757513793,0.144257519416669,0.0,2.0
1,5,4,0.93,1.5,1.54,1.1342857142857143,0.6940000000000001,0.6341666666666667,0.8681871436497496,0.028987847698822882,1.52,0.040000000000000036,4.5,-3.29707809370459,0.012461632999999,2.5592,5.31e-05
1,4,5,0.93,1.33,1.6,1.1342857142857143,0.7466666666666667,0.677142857142857,0.8485281371397534,0.032919954888583576,1.465,0.27,4.5,-3.15940908413793,0.098089833249998,2.284,8.73e-05
1,4,6,0.93,1.33,1.7,1.1342857142857143,0.7466666666666667,0.562,0.872307616462181,0.08989128666726039,1.5150000000000001,0.3699999999999999,5.0,-2.80199522613793,0.144335427416665,0.0,1.0005247
1,8,4,0.93,1.83,1.3,1.1342857142857143,0.6216666666666666,0.72,0.8653572378706101,0.047484909433810236,1.565,0.53,6.0,-2.59373689263793,0.192649332000002,0.0,10.0000104
1,5,4,0.93,1.6,1.3,1.1342857142857143,0.677142857142857,0.72,0.8539192848211481,0.020422055810554635,1.4500000000000002,0.30000000000000004,4.5,-3.27823663363793,0.015002965375003,0.0038,6.9999966
1,4,4,0.93,1.3,1.54,1.1342857142857143,0.72,0.6341666666666667,0.8627533545077936,0.041323971895852095,1.42,0.24,4.0,-3.28482075797126,0.147262332599975,0.0,6.0080204
1,4,6,0.93,1.3,1.7,1.1342857142857143,0.72,0.562,0.8780061800170396,0.07741303278911667,1.5,0.3999999999999999,5.0,-2.90994488063793,0.085468073201093,0.0,8.000003
1,5,6,0.93,1.6,1.7,1.1342857142857143,0.677142857142857,0.562,0.8873222249315506,0.05701351061759244,1.65,0.09999999999999987,5.5,-2.64287374563793,0.099080744374996,0.0,5.0353801
1,4,4,0.93,1.33,1.54,1.1342857142857143,0.7466666666666667,0.6341666666666667,0.8572504429401415,0.05381702209903104,1.435,0.20999999999999996,4.0,-3.19584752297126,0.174377581849975,0.0,6.000604
1,4,6,0.93,1.33,1.7,1.1342857142857143,0.7466666666666667,0.562,0.872307616462181,0.08989128666726039,1.5150000000000001,0.3699999999999999,5.0,-2.83494627163793,0.098608696451094,0.0,8.0000001
6,9,10,1.14,1.88,1.91,1.1941666666666668,0.6255555555555555,0.5714285714285715,0.9178684641228027,0.027083912460138252,1.895,0.030000000000000027,9.5,-2.52033343299999,0.0,0.0,5.9937012
6,9,8,1.14,1.88,2.2,1.1941666666666668,0.6255555555555555,0.521,0.929596867470199,0.05298572592264028,2.04,0.3200000000000003,8.5,-2.4887151305,0.093750720833332,0.0,2.74530359999999
6,8,10,1.14,1.83,1.91,1.1941666666666668,0.6216666666666666,0.5714285714285715,0.9187623793082634,0.025162482844710087,1.87,0.07999999999999985,9.0,-2.61360871349999,0.0,0.0,12.0000017
6,9,7,1.14,1.88,1.55,1.1941666666666668,0.6255555555555555,0.586,0.9145344320813682,0.019720806548998167,1.7149999999999999,0.32999999999999985,8.0,-2.7947132312931,0.0,0.0,12.0001854
6,6,7,1.14,1.66,1.55,1.1941666666666668,0.521,0.586,0.939008364916367,0.03327361144956557,1.605,0.10999999999999988,6.5,-3.0321819742931,0.020478805750002,0.7902,14.0024192
6,8,7,1.14,1.83,1.55,1.1941666666666668,0.6216666666666666,0.586,0.915421861871813,0.01779921815630085,1.69,0.28,7.5,-2.8588922647931,0.011050126500014,0.650299999999999,18.0000001
6,7,10,1.14,1.55,1.91,1.1941666666666668,0.586,0.5714285714285715,0.9270428045706509,0.007364089231712441,1.73,0.3599999999999999,8.5,-2.7804042532931,0.0,1.45719999999999,10.0004377
6,7,9,1.14,1.55,2.28,1.1941666666666668,0.586,0.605,0.9192447210614373,0.009521423197433578,1.915,0.7299999999999998,8.0,-2.7123887092931,0.016931908749997,0.4194,8.000931
6,10,8,1.14,1.91,2.2,1.1941666666666668,0.5714285714285715,0.521,0.9425235722120938,0.025911109466629296,2.055,0.29000000000000026,9.0,-2.57957283449999,0.0,0.0,7.993881
6,8,5,1.14,1.83,1.63,1.1941666666666668,0.6216666666666666,0.576875,0.9175109296327572,0.022404001447659076,1.73,0.20000000000000018,6.5,-3.0063176375,0.0,0.7975,13.9999947
6,6,4,1.14,1.66,1.3,1.1941666666666668,0.521,0.72,0.907870745303707,0.09849047260653788,1.48,0.3599999999999999,5.0,-3.31863520425,0.12653587758333,0.0215,10.0000783
6,4,4,1.14,1.3,1.54,1.1941666666666668,0.72,0.6341666666666667,0.8831387799736626,0.041323971895852095,1.42,0.24,4.0,-3.54531271558333,0.145041442583353,0.0,6.6793737
6,8,7,1.14,1.83,1.55,1.1941666666666668,0.6216666666666666,0.586,0.915421861871813,0.01779921815630085,1.69,0.28,7.5,-2.5872780500431,0.182527333499997,0.0,14.9997362
6,4,4,1.14,1.33,1.54,1.1941666666666668,0.7466666666666667,0.6341666666666667,0.8775058437668464,0.05381702209903104,1.435,0.20999999999999996,4.0,-3.46274270758333,0.161819238999994,0.0,6.844615
6,8,7,1.14,1.83,1.55,1.1941666666666668,0.6216666666666666,0.586,0.915421861871813,0.01779921815630085,1.69,0.28,7.5,-2.1239881790431,0.194955868999996,0.057,18.0011491
6,8,7,1.14,1.83,1.55,1.1941666666666668,0.6216666666666666,0.586,0.915421861871813,0.01779921815630085,1.69,0.28,7.5,-2.2582360740431,0.060707973999997,0.8844,14.0039473
6,5,4,1.14,1.5,1.54,1.1941666666666668,0.6940000000000001,0.6341666666666667,0.8887009605069378,0.028987847698822882,1.52,0.040000000000000036,4.5,-3.62643061562963,0.0,3.0457,0.001756199999999
1,7,6,0.82,1.55,1.7,1.6525,0.586,0.562,1.093436397567761,0.012158054705087004,1.625,0.1499999999999999,6.5,-2.6569097015431,0.023629530776307,1.6904,0.0
1,7,6,0.82,1.55,1.7,1.6525,0.586,0.562,1.093436397567761,0.012158054705087004,1.625,0.1499999999999999,6.5,-2.6242573972931,0.026298901999998,2.6501,10.0007858
4,5,4,1.54,1.6,1.54,0.6341666666666667,0.677142857142857,0.6341666666666667,0.6997152781803063,0.02090632690455394,1.57,0.06000000000000005,4.5,-2.84598423814814,0.004120943888883,2.3865,2.2e-06
3,9,7,1.22,1.88,1.55,0.9884999999999999,0.6255555555555555,0.586,0.8420297427663401,0.019720806548998167,1.7149999999999999,0.32999999999999985,8.0,-2.8346194587931,0.0,0.0,11.9955027
3,7,10,1.22,1.55,1.91,0.9884999999999999,0.586,0.5714285714285715,0.8535464460200447,0.007364089231712441,1.73,0.3599999999999999,8.5,-2.8229455417931,0.0,0.0,9.999928
3,6,3,1.22,1.66,1.22,0.9884999999999999,0.521,0.9884999999999999,0.7838146171527219,0.21696252455414192,1.44,0.43999999999999995,4.5,-2.66069565349999,0.118104556249987,1.68739999999999,35.9993487
3,6,3,1.22,1.66,1.22,0.9884999999999999,0.521,0.9884999999999999,0.7838146171527219,0.21696252455414192,1.44,0.43999999999999995,4.5,-2.53086693018518,0.0,2.6946,5.9994493
16,9,7,,1.88,1.55,1.0085714285714287,0.6255555555555555,0.586,0.849105622957654,0.019720806548998167,1.7149999999999999,0.32999999999999985,8.0,-2.91072361119827,0.0,0.0,7.9999996
16,5,4,,1.5,1.54,1.0085714285714287,0.6940000000000001,0.6341666666666667,0.8251203631304834,0.028987847698822882,1.52,0.040000000000000036,4.5,-3.51277001266666,0.0,0.0,0.0
